year,month,year_month,state,state_code,e2w_registrations,total_2w_registrations,data_source,date,ev_penetration_pct
2020,6,2020-06,Uttar Pradesh,UP,179,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.09
2020,7,2020-07,Uttar Pradesh,UP,186,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.09
2020,8,2020-08,Uttar Pradesh,UP,201,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.09
2020,9,2020-09,Uttar Pradesh,UP,216,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.09
2020,10,2020-10,Uttar Pradesh,UP,257,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.09
2020,11,2020-11,Uttar Pradesh,UP,250,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.09
2020,12,2020-12,Uttar Pradesh,UP,206,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.09
2021,1,2021-01,Uttar Pradesh,UP,968,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.46
2021,2,2021-02,Uttar Pradesh,UP,1006,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.46
2021,3,2021-03,Uttar Pradesh,UP,1226,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.46
2021,4,2021-04,Uttar Pradesh,UP,929,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.46
2021,5,2021-05,Uttar Pradesh,UP,903,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.46
2021,6,2021-06,Uttar Pradesh,UP,942,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.46
2021,7,2021-07,Uttar Pradesh,UP,981,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.46
2021,8,2021-08,Uttar Pradesh,UP,1058,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.46
2021,9,2021-09,Uttar Pradesh,UP,1135,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.46
2021,10,2021-10,Uttar Pradesh,UP,1355,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.46
2021,11,2021-11,Uttar Pradesh,UP,1316,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.46
2021,12,2021-12,Uttar Pradesh,UP,1084,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.46
2022,1,2022-01,Uttar Pradesh,UP,4154,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,1.98
2022,2,2022-02,Uttar Pradesh,UP,4320,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,1.98
2022,3,2022-03,Uttar Pradesh,UP,5261,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,1.98
2022,4,2022-04,Uttar Pradesh,UP,3988,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,1.98
2022,5,2022-05,Uttar Pradesh,UP,3877,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,1.98
2022,6,2022-06,Uttar Pradesh,UP,4043,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,1.98
2022,7,2022-07,Uttar Pradesh,UP,4209,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,1.98
2022,8,2022-08,Uttar Pradesh,UP,4541,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,1.98
2022,9,2022-09,Uttar Pradesh,UP,4874,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,1.98
2022,10,2022-10,Uttar Pradesh,UP,5815,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,1.98
2022,11,2022-11,Uttar Pradesh,UP,5649,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,1.98
2022,12,2022-12,Uttar Pradesh,UP,4652,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,1.98
2023,1,2023-01,Uttar Pradesh,UP,5801,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,2.76
2023,2,2023-02,Uttar Pradesh,UP,6033,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,2.76
2023,3,2023-03,Uttar Pradesh,UP,7348,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,2.76
2023,4,2023-04,Uttar Pradesh,UP,5569,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,2.76
2023,5,2023-05,Uttar Pradesh,UP,5414,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,2.76
2023,6,2023-06,Uttar Pradesh,UP,5646,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,2.76
2023,7,2023-07,Uttar Pradesh,UP,5878,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,2.76
2023,8,2023-08,Uttar Pradesh,UP,6342,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,2.76
2023,9,2023-09,Uttar Pradesh,UP,6806,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,2.76
2023,10,2023-10,Uttar Pradesh,UP,8121,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,2.76
2023,11,2023-11,Uttar Pradesh,UP,7889,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,2.76
2023,12,2023-12,Uttar Pradesh,UP,6497,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,2.76
2024,1,2024-01,Uttar Pradesh,UP,7799,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,3.71
2024,2,2024-02,Uttar Pradesh,UP,8111,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,3.71
2024,3,2024-03,Uttar Pradesh,UP,9879,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,3.71
2024,4,2024-04,Uttar Pradesh,UP,7487,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,3.71
2024,5,2024-05,Uttar Pradesh,UP,7279,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,3.71
2024,6,2024-06,Uttar Pradesh,UP,7591,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,3.71
2024,7,2024-07,Uttar Pradesh,UP,7903,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,3.71
2024,8,2024-08,Uttar Pradesh,UP,8527,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,3.71
2024,9,2024-09,Uttar Pradesh,UP,9151,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,3.71
2024,10,2024-10,Uttar Pradesh,UP,10919,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,3.71
2024,11,2024-11,Uttar Pradesh,UP,10607,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,3.71
2024,12,2024-12,Uttar Pradesh,UP,8735,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,3.71
2025,1,2025-01,Uttar Pradesh,UP,7590,210084,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,3.61
2025,2,2025-02,Uttar Pradesh,UP,7894,218487,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,3.61
2025,3,2025-03,Uttar Pradesh,UP,9614,266106,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,3.61
2025,4,2025-04,Uttar Pradesh,UP,7287,201681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,3.61
2025,5,2025-05,Uttar Pradesh,UP,7084,196078,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,3.61
2025,6,2025-06,Uttar Pradesh,UP,7388,204482,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,3.61
2025,7,2025-07,Uttar Pradesh,UP,7692,212885,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,3.61
2025,8,2025-08,Uttar Pradesh,UP,8299,229692,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,3.61
2025,9,2025-09,Uttar Pradesh,UP,8906,246499,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,3.61
2025,10,2025-10,Uttar Pradesh,UP,10627,294118,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,3.61
2025,11,2025-11,Uttar Pradesh,UP,10323,285714,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,3.61
2025,12,2025-12,Uttar Pradesh,UP,8501,235294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,3.61
2020,1,2020-01,West Bengal,WB,51,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-01-01,0.06
2020,2,2020-02,West Bengal,WB,53,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-02-01,0.06
2020,3,2020-03,West Bengal,WB,65,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-03-01,0.07
2020,4,2020-04,West Bengal,WB,49,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-04-01,0.06
2020,5,2020-05,West Bengal,WB,48,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-05-01,0.07
2020,6,2020-06,West Bengal,WB,50,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-06-01,0.07
2020,7,2020-07,West Bengal,WB,52,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-07-01,0.07
2020,8,2020-08,West Bengal,WB,56,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-08-01,0.07
2020,9,2020-09,West Bengal,WB,60,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-09-01,0.06
2020,10,2020-10,West Bengal,WB,72,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-10-01,0.07
2020,11,2020-11,West Bengal,WB,69,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-11-01,0.06
2020,12,2020-12,West Bengal,WB,57,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2020-12-01,0.06
2021,1,2021-01,West Bengal,WB,269,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-01-01,0.34
2021,2,2021-02,West Bengal,WB,280,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-02-01,0.34
2021,3,2021-03,West Bengal,WB,340,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-03-01,0.34
2021,4,2021-04,West Bengal,WB,258,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-04-01,0.34
2021,5,2021-05,West Bengal,WB,251,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-05-01,0.34
2021,6,2021-06,West Bengal,WB,262,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-06-01,0.34
2021,7,2021-07,West Bengal,WB,272,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-07-01,0.34
2021,8,2021-08,West Bengal,WB,294,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-08-01,0.34
2021,9,2021-09,West Bengal,WB,315,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-09-01,0.34
2021,10,2021-10,West Bengal,WB,376,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-10-01,0.34
2021,11,2021-11,West Bengal,WB,366,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-11-01,0.34
2021,12,2021-12,West Bengal,WB,301,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2021-12-01,0.34
2022,1,2022-01,West Bengal,WB,1154,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-01-01,1.46
2022,2,2022-02,West Bengal,WB,1200,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-02-01,1.46
2022,3,2022-03,West Bengal,WB,1461,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-03-01,1.46
2022,4,2022-04,West Bengal,WB,1108,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-04-01,1.47
2022,5,2022-05,West Bengal,WB,1077,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-05-01,1.46
2022,6,2022-06,West Bengal,WB,1123,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-06-01,1.46
2022,7,2022-07,West Bengal,WB,1169,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-07-01,1.46
2022,8,2022-08,West Bengal,WB,1261,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-08-01,1.46
2022,9,2022-09,West Bengal,WB,1354,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-09-01,1.46
2022,10,2022-10,West Bengal,WB,1615,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-10-01,1.46
2022,11,2022-11,West Bengal,WB,1569,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-11-01,1.46
2022,12,2022-12,West Bengal,WB,1292,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2022-12-01,1.46
2023,1,2023-01,West Bengal,WB,1611,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-01-01,2.04
2023,2,2023-02,West Bengal,WB,1676,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-02-01,2.05
2023,3,2023-03,West Bengal,WB,2041,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-03-01,2.05
2023,4,2023-04,West Bengal,WB,1547,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-04-01,2.05
2023,5,2023-05,West Bengal,WB,1504,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-05-01,2.05
2023,6,2023-06,West Bengal,WB,1568,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-06-01,2.04
2023,7,2023-07,West Bengal,WB,1633,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-07-01,2.05
2023,8,2023-08,West Bengal,WB,1762,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-08-01,2.05
2023,9,2023-09,West Bengal,WB,1891,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-09-01,2.05
2023,10,2023-10,West Bengal,WB,2256,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-10-01,2.05
2023,11,2023-11,West Bengal,WB,2191,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-11-01,2.04
2023,12,2023-12,West Bengal,WB,1805,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2023-12-01,2.05
2024,1,2024-01,West Bengal,WB,2166,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-01-01,2.75
2024,2,2024-02,West Bengal,WB,2253,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-02-01,2.75
2024,3,2024-03,West Bengal,WB,2744,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-03-01,2.75
2024,4,2024-04,West Bengal,WB,2080,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-04-01,2.75
2024,5,2024-05,West Bengal,WB,2022,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-05-01,2.75
2024,6,2024-06,West Bengal,WB,2109,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-06-01,2.75
2024,7,2024-07,West Bengal,WB,2195,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-07-01,2.75
2024,8,2024-08,West Bengal,WB,2369,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-08-01,2.75
2024,9,2024-09,West Bengal,WB,2542,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-09-01,2.75
2024,10,2024-10,West Bengal,WB,3033,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-10-01,2.75
2024,11,2024-11,West Bengal,WB,2946,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-11-01,2.75
2024,12,2024-12,West Bengal,WB,2426,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2024-12-01,2.75
2025,1,2025-01,West Bengal,WB,2108,78782,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-01-01,2.68
2025,2,2025-02,West Bengal,WB,2193,81933,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-02-01,2.68
2025,3,2025-03,West Bengal,WB,2671,99790,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-03-01,2.68
2025,4,2025-04,West Bengal,WB,2024,75630,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-04-01,2.68
2025,5,2025-05,West Bengal,WB,1968,73529,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-05-01,2.68
2025,6,2025-06,West Bengal,WB,2052,76681,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-06-01,2.68
2025,7,2025-07,West Bengal,WB,2137,79832,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-07-01,2.68
2025,8,2025-08,West Bengal,WB,2305,86134,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-08-01,2.68
2025,9,2025-09,West Bengal,WB,2474,92437,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-09-01,2.68
2025,10,2025-10,West Bengal,WB,2952,110294,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-10-01,2.68
2025,11,2025-11,West Bengal,WB,2867,107143,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-11-01,2.68
2025,12,2025-12,West Bengal,WB,2361,88235,MoRTH Vahan 4.0 Dashboard (Official Registration Gazette Records),2025-12-01,2.68
